 ;;Record No.;Descripcion Articulo;UM;Fabricante;Cod. IVA;Impuesto IVA;Clase;Categoria;Control de Lote;Costeable;En Stock;Acuerdo;Status;Elaborado por;Fecha de creacion
;false;P132319-0071;Junta Plus Blanca X 5Kg;UN;ATTMOSFERAS;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0070;Junta Color Latex X 10Kg;UN;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0069;Illbruck Sp 523 Gris X 600Cc;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0068;Illbruck Sp 523 Blanco O Gris X 310Cc;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0067;Flex-Piscinas Blanco X 25Kg;KG;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0066;Eucon 35F X 20Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0065;Eucolatex X 200Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0064;Euco Sealing Liquid;GAL;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0063;Euco Powder X X Cuñete De 30Lb;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0062;Euco Powder X System X 2Gl;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0061;Euco Inyeccion100 X 3Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0060;Epotoc L X 4Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0059;Epotoc L X 1Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0058;Epotoc 1-1 X 2Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0057;Durapega Porcelanico Gris X 50 Kg Ref: Dr20Gr048;KG;GRUPO DECOR S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0056;Durapega Porcelanico Gris X 25Kg Ref: Dr20Gr001;BT;GRUPO DECOR S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0055;Durapega Boquilla Latex Porcelanico Marfil X 2Kg Ref: Dr20Mr018;UN;GRUPO DECOR S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0054;Durapega Boquilla Latex Plus Blanco X 2Kg Ref: Dr20Bl029;UN;GRUPO DECOR S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0053;Desmoldatoc X 180Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0052;Dap Kwik Foam X 340Grs;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0051;Concrepega Grandes Formatos Blanco X25Kg;UN;GRUPO AREIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0050;Cinta Sika Pvc O-22;ML;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0049;Cinta Sika Pvc O-22;ML;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0048;Cinta Pvc P-18 X 20Mts;RLL;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0047;Cinta Pvc A-22 X 15Mts;RLL;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0046;Cinta Pvc A-15 X 30Mts;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0045;Cinta Pvc A 22 X 15Mts;RLL;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0044;Catalizador;M3;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0043;Boquilla Y Dilataciones;M2;;CO_IVA_0%;0;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0042;Boquilla Negra;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0041;Boquilla Latex X 5 Kg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0040;Boquilla Crema - 1 X Kilo;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0039;Boquilla Concolor Porcelanato Tabaco Claro X 5Kg Ref: 903051731;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0038;Boquilla Concolor Porcelanato Negro X 5Kg Ref: 903051691;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0037;Boquilla Concolor Junta Estrecha Negro Profundo X 5Kg Ref: 903051691;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0036;Boquilla Concolor Junta Estrecha Gris X 5Kg Ref: 903051511;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0035;Boquilla Concolor Junta Estrecha Chocolate X 5Kg Ref: 903051741;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0034;Boquilla Concolor Junta Estrecha Blanco X 5Kg Ref: 903051001;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0033;Boquilla Concolor Junta Estrecha Beige X 5Kg Ref: 903051051;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0032;Boquilla Concolor Chocolate X 5Kg Ref: 903051741;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0031;Boquilla Concolor Blanca X 20Kg Ref: 903101001;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0030;Boquilla Concolor Blanca Constructor X 20Kg Ref: 903101001;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0029;Boquilla Concolor Beige X 20Kg Ref: 903101051;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0028;Boquilla Ceramica Junta Color Beige-Blanco-Gris;KG;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0027;Boquilla Cafe X 1Kg;UN;G Y J FERRETERIAS S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0026;Boquilla Blanca X 20Kg Ref: 903101001;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0025;Boquilla Beige;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0024;Binda Boquilla Color Beige X 10Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0023;Binda Boquilla Acrilico X 10Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0022;Base Para Juntas De Concreto Curado;GLB;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0021;Alistamiento Base 3 Capas De Mastico (Cemento+Pva);M2;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0020;Alfalisto Plus Gris Constructor X 25Kg;UN;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0019;Alfalisto Piscinas Y Zonas Humedas X25Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0018;Alfalisto Constructor Gris X 25Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0017;Alfacolor 5-15 Terracota X 5Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0016;Alfacolor 5-15 Hueso X 5Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0015;Alfacolor 5-15 Gris X 5Kg;UN;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0014;Alfacolor 5-15 Avellana X 5Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0013;Alfacolor 1-5 Plus Gris X 5Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0012;Alfacolor 1-5 Plus Blanco X 5Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0011;Alfacolor 1-5 Plus Beige X 5Kg;KG;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0010;Alfacolor 1-5 Hueso X 5Kg;UN;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0009;Alfacolor 1-5 Blanco X 5 Kg;UN;ALFAGRES S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0008;Alex Plus Lp PulgAntes Sellapro Multiusos Pulg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0007;Adhesivo Piso No 10 Xgalon;GAL;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0006;Adhesivo Piso En Rollo Arquitectonico X Cuñete;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0005;Adercril X 4Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0004;Adercril X 200Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0003;Adercril X 19Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0002;Acondicionador Pisos Mastico Polvo X 10Kg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132319-0001;Acondicionador Pisos Mastico Liquido;GAL;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132315-0001;Sika Maxtack x 300ml;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;;Activo;edison espinosa;01/27/2021 07:40 AM
;false;P132313-0001;Flanche Vehicular 5.50;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;CARPINTERIA METALICA Y ALUMINIO;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:47 PM
;false;P132311-0219;"Tornillo liso de 1/4"" x 350mm";UN;ETERNIT COLOMBIANA S.A.;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;02/27/2023 05:30 AM
;false;P132311-0218;"Grapa Metalica 1"" Doble Ojo";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;02/14/2023 07:10 AM
;false;P132311-0217;"Contratuerca Galvanizada 4"" (Terminal Pvc 3"")";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/02/2022 07:40 AM
;false;P132311-0216;Grap De Fijación Para Bandeja Portcable Cablofil;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/02/2022 07:40 AM
;false;P132311-0215;"Grapa Metalica 1/2"" Doble Ojo";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/02/2022 07:40 AM
;false;P132311-0214;"Grapa Metalica 2"" Doble Ojo";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/02/2022 07:40 AM
;false;P132311-0213;"Grapa Metalica 3/4"" Doble Ojo";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/02/2022 07:40 AM
;false;P132311-0212;"Tornillo Lamina N 8x1-1/4""";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:31 AM
;false;P132311-0211;"Tornillo Lamina N 8x1-1/2""";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:31 AM
;false;P132311-0210;"Tornillo Lamina N 8x2""";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:31 AM
;false;P132311-0209;"Tornillo Lamina N 8x2-1/2""";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:30 AM
;false;P132311-0208;"Tuerca Hexagonal 3/8"" Zinc";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:30 AM
;false;P132311-0207;"Varilla Roscada 3/ 8"" X 3.00 Mts Galvanizada";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:30 AM
;false;P132311-0206;"Varilla Roscada 1/2"" x 3.00  Mts Galvanizada";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:30 AM
;false;P132311-0205;"Arandela Redonda Plana 3/8"" Galvanizada";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 09:30 AM
;false;P132311-0204;"Chazo RL 3/8"" metálico";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 08:00 AM
;false;P132311-0203;Chazo RL  1/2” metálico;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 08:00 AM
;false;P132311-0202;"Chazo Mariposa 3/8"" metálico";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 08:00 AM
;false;P132311-0201;Grapa Galvanizada 2'' Emt Doble Oreja;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 08:00 AM
;false;P132311-0200;"Arandela Redonda Plana 3/8""Galvanizada";UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;;Activo;edison espinosa;11/01/2022 08:00 AM
